Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4nLqe3vWwbC4oGX2SphgXL,"Tempo","Tempo","FRANKIEONTHEGUITAR,T-Rex,LON3R JOHNY,Bispo",2020-02-28,250169,58,false,,1970-01-01T00:00:00Z,"hip-hop português,punta","FRANKIEONTHEGUITAR",0.757,0.607,7,-6.006,0,0.0438,0.562,0.00000647,0.143,0.4,123.986,4
spotify:track:7Gs3otHnZDq514kFHf0nx7,"Blue Notes","DC4","Meek Mill",2016-10-28,227808,72,true,,1970-01-01T00:00:00Z,"rap","MMG/Atlantic",0.515,0.431,4,-8.251,1,0.257,0.665,0,0.147,0.184,141.392,4
spotify:track:3zXGMmgIygV00eFxyqmbeO,"Role Model","The Slim Shady LP (Expanded Edition)","Eminem",1999-02-23,205400,54,true,,1970-01-01T00:00:00Z,"rap,hip-hop","Aftermath",0.863,0.592,2,-4.219,1,0.253,0.0206,0.00000188,0.0394,0.805,91.958,4
spotify:track:1PioBX3KlN13IXB014CFF6,"Sendo Assim","Mechelas","Sam The Kid",2018-10-13,314133,53,false,,1970-01-01T00:00:00Z,"hip-hop português","QUARTO MÁGICO",0.583,0.748,6,-9.601,0,0.29,0.0571,0,0.192,0.0383,95.764,4
spotify:track:4F8rYEoiBjPaRgQXLVtN5a,"The Art of Peer Pressure","good kid m.A.A.d city (Deluxe)","Kendrick Lamar",2012-10-22,324533,58,true,,1970-01-01T00:00:00Z,"hip-hop,hip-hop da Costa Oeste","Aftermath",0.555,0.611,10,-9.216,0,0.356,0.285,0.00106,0.273,0.409,94.939,4
spotify:track:3qpUgIUS6nXMMiDcQSgbvI,"Viaja (feat. Phoenix Rdc & Lila)","Viaja (feat. Phoenix Rdc & Lila)","Valete,Phoenix Rdc,Lila",2020-11-19,194165,27,false,,1970-01-01T00:00:00Z,"hip-hop português","Valete",0.702,0.778,9,-5.805,0,0.033,0.322,0.00000615,0.102,0.24,113.015,4
spotify:track:7lgvU7WnwcNZ8dbGUz8yhP,"Bitch Please II","The Marshall Mathers LP","Eminem,Dr. Dre,Snoop Dogg,Xzibit,Nate Dogg",2000-05-23,288200,75,true,,1970-01-01T00:00:00Z,"rap,hip-hop,old school hip-hop,g-funk,gangster rap,hip-hop da Costa Oeste,hardcore hip-hop","Interscope",0.918,0.586,1,-2.89,1,0.133,0.0783,0,0.145,0.779,95.517,4
spotify:track:3LCeRhRqewl5r5o7UoePi2,"Langaife","Casca Grossa","Regula,Sam The Kid",2015-03-09,240094,45,false,,1970-01-01T00:00:00Z,"hip-hop português","Stay Local",0.661,0.655,2,-6.39,1,0.146,0.21,0,0.239,0.154,96.168,4
spotify:track:3vQ4T78TTMOjQXGfXVKQJo,"Redbone","Awaken My Love!","Childish Gambino",2016-12-02,326933,85,true,,1970-01-01T00:00:00Z,"","Glassnote - VMG",0.741,0.354,1,-10.603,1,0.0837,0.181,0.00577,0.118,0.583,160.037,4
spotify:track:1vvnYpYEMVB4aq9I6tHIEB,"4 Your Eyez Only","4 Your Eyez Only","J. Cole",2016-12-09,530253,68,true,,1970-01-01T00:00:00Z,"rap","J. Cole P&D",0.701,0.485,11,-10.305,0,0.364,0.367,0.0000631,0.0852,0.496,78.863,4
spotify:track:2igwFfvr1OAGX9SKDCPBwO,"Empire State Of Mind","The Blueprint 3","JAY-Z,Alicia Keys",2009-09-08,276920,86,true,,1970-01-01T00:00:00Z,"hip-hop,hip-hop da Costa Leste,rap,r&b,neo-soul","Roc Nation / Jay-Z",0.491,0.956,11,-1.538,1,0.392,0.0295,0,0.46,0.811,173.585,4
spotify:track:4PUBm5zofUvX1VvG6r80yk,"Cobradores de Impostos","Cobradores de Impostos","Allen Halloween",2017-02-23,183902,19,false,,1970-01-01T00:00:00Z,"hip-hop português","2017 HALLOWEEN",0.474,0.32,0,-12.308,1,0.0309,0.623,0.0000121,0.131,0.313,91.283,4
spotify:track:7e0nXDIIa6hFqI4HmuanLP,"Soul Food II","No Pressure","Logic",2020-07-24,333777,50,true,,1970-01-01T00:00:00Z,"","Def Jam Recordings",0.457,0.909,6,-4.749,0,0.328,0.13,0,0.48,0.615,87.412,4
spotify:track:4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake 2 Chainz & Kendrick Lamar)","LONG.LIVE.A$AP (Deluxe Version)","A$AP Rocky,Drake,2 Chainz,Kendrick Lamar",2013,233786,80,true,,1970-01-01T00:00:00Z,"rap,hip-hop do sul,hip-hop,hip-hop da Costa Oeste","A$AP Worldwide/Polo Grounds Music/RCA Records",0.853,0.693,1,-6.87,1,0.275,0.0239,0,0.11,0.662,95.967,4
spotify:track:68Dni7IE4VyPkTOH9mRWHr,"No Role Modelz","2014 Forest Hills Drive","J. Cole",2014-12-09,292799,88,true,,1970-01-01T00:00:00Z,"rap","Roc Nation Records LLC",0.69,0.521,10,-8.492,0,0.339,0.324,0,0.0534,0.494,100.028,4
spotify:track:7nFNgD6guWMEoYAKvTvbfM,"Vício","14 de Outubro","Mundo Segundo",2021-03-31,213126,25,false,,1970-01-01T00:00:00Z,"hip-hop português","2º Piso",0.687,0.879,4,-6.08,1,0.191,0.0289,0,0.12,0.82,92.014,4
spotify:track:0dezz6FxPq9bCY3XE1zaCp,"Bowling","Bowling","Chippie",2021-06-21,175796,19,true,,1970-01-01T00:00:00Z,"hip-hop português","Chippie",0.799,0.407,1,-13.295,1,0.293,0.0357,0.00149,0.0849,0.585,157.046,4
spotify:track:0UW3wnVAl9vzLiTHIwN075,"Maçã","Oitavo Céu","Dillaz",2022-04-01,219130,50,true,,1970-01-01T00:00:00Z,"hip-hop português,punta","Dillaz",0.795,0.553,4,-9.53,0,0.0405,0.649,0.00466,0.123,0.179,114.996,4
