Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3KgIZWuC7JJOgkcGeAWbZg,"Battle Cry","Smoke + Mirrors (Deluxe)","Imagine Dragons",2015-10-16,273640,60,false,m1gr4,2021-04-07T14:00:36Z,"","Kid Ina Korner / Interscope",0.234,0.909,8,-6.856,1,0.12,0.0438,0.00461,0.138,0.0399,129.929,4
spotify:track:5w5NylxR2K71isn84raTZh,"Smoke And Mirrors","Smoke + Mirrors (Deluxe)","Imagine Dragons",2015-10-16,260906,46,false,m1gr4,2021-04-07T14:00:36Z,"","Kid Ina Korner / Interscope",0.602,0.637,7,-7.283,1,0.0284,0.0648,0.0222,0.446,0.0871,109.99,4
spotify:track:2TaTzAv5PQxDbfjvS7KWXB,"Selene","Night Visions (Deluxe)","Imagine Dragons",2012-09-04,240066,43,false,m1gr4,2021-04-07T14:00:36Z,"","Kid Ina Korner / Interscope",0.56,0.69,0,-4.813,1,0.0258,0.000803,0.00000486,0.118,0.567,94.991,4
spotify:track:1eQqKhrEJMJzJ0DCYMCzLI,"Dancing In The Dark","Evolve","Imagine Dragons",2017-06-23,233933,0,false,m1gr4,2021-04-07T14:00:36Z,"","Kid Ina Korner / Interscope",0.69,0.324,9,-10.344,1,0.194,0.803,0.000669,0.0966,0.591,134.022,4
spotify:track:6pLhhL7EzoVWoyvyTBjqP6,"Round And Round","Night Visions (Deluxe)","Imagine Dragons",2012-09-04,196933,45,false,m1gr4,2021-04-07T14:01:03Z,"","Kid Ina Korner / Interscope",0.455,0.858,0,-4.221,0,0.044,0.00262,0,0.201,0.48,141.947,4
spotify:track:2Xaw1RrXP3mdooKWysuRJ8,"Monster","Smoke + Mirrors (Deluxe)","Imagine Dragons",2015-10-16,249493,66,false,m1gr4,2021-04-07T14:01:03Z,"","Kid Ina Korner / Interscope",0.472,0.774,3,-5.383,1,0.0825,0.168,0.00028,0.132,0.443,179.943,4
spotify:track:2iIb73Qn02LsZwpW8RJUxh,"Friction","Smoke + Mirrors","Imagine Dragons",2014-09-18,201800,54,false,m1gr4,2021-04-07T14:01:03Z,"","Kid Ina Korner / Interscope",0.671,0.537,8,-8.745,1,0.0358,0.0508,0.0259,0.19,0.273,104.007,4
spotify:track:7oeeeHdNY8S6zVsU0fuWLr,"Trouble","Smoke + Mirrors","Imagine Dragons",2014-09-18,191400,39,false,m1gr4,2021-04-07T14:01:03Z,"","Kid Ina Korner / Interscope",0.402,0.89,8,-5.31,1,0.109,0.333,0.00283,0.145,0.302,159.924,4
spotify:track:3Agiwcd2KjBOG2MkckhC3i,"Hear Me","Night Visions","Imagine Dragons",2012-09-04,232240,47,false,m1gr4,2021-04-07T14:01:03Z,"","Kid Ina Korner / Interscope",0.613,0.833,4,-4.694,1,0.0366,0.000318,0.000669,0.0765,0.54,125.03,4
spotify:track:6BtmXhTJMM9sBTHeYYASGz,"It's Time","Night Visions","Imagine Dragons",2012-09-04,237986,70,false,m1gr4,2021-04-07T14:01:35Z,"","Kid Ina Korner / Interscope",0.656,0.884,2,-4.748,1,0.0372,0.016,0,0.145,0.858,105.009,4
